lat,lon, GPS ALTITUDE (m),gps_speed, GPS ACCURACY (m),gps_heading,GPS SATELLITES IN RANGE,time_ms, DATE (YYYY-MO-DD HH-MI-SS_SSS),accel_x,accel_y,accel_z, GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²),gyro_z,gyro_x,gyro_y, MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T),yaw,pitch,roll,blackout
52.406345,-1.49406,132.7,7.35,3,71.72,16 / 17,93221,2019-09-04 19:22:53:394,1.358,0.7454,9.8794,0.0073,0.0005,9.8066,0.0068,0.0705,0.0032,-20.81,-29.44,1.25,341.78,-86.88,-109.58,False
52.406345,-1.49406,132.7,7.35,3,71.72,16 / 17,93321,2019-09-04 19:22:53:494,1.1354,0.8249,10.4038,0.0039,0.0013,9.8066,0.016,0.0286,-0.0204,-21.81,-29.25,1.31,340.37,-86.9,-110.83,False
52.406345,-1.49406,132.7,7.35,3,71.72,16 / 17,93420,2019-09-04 19:22:53:593,0.9901,0.159,10.3678,0.0092,-0.0049,9.8066,0.0267,0.0125,-0.01,-21.06,-29.0,1.19,338.82,-86.84,-112.3,False
52.406345,-1.49406,132.7,7.35,3,71.72,16 / 17,93521,2019-09-04 19:22:53:694,1.0224,0.4176,9.2301,0.0124,-0.0102,9.8066,0.022,0.0463,0.0668,-21.06,-29.56,1.0,336.98,-86.71,-113.88,False
52.406345,-1.49406,132.7,7.35,3,71.72,16 / 17,93621,2019-09-04 19:22:53:794,1.4098,-0.2146,8.7647,-0.0002,-0.0167,9.8066,-0.0282,0.0098,0.0258,-21.44,-28.37,1.0,336.47,-86.47,-114.34,False
52.406345,-1.49406,132.7,7.35,3,71.72,16 / 17,93721,2019-09-04 19:22:53:894,0.5828,0.3263,10.021,-0.0193,-0.0123,9.8066,-0.054,0.0183,0.0583,-21.81,-29.19,1.19,340.35,-86.34,-110.59,False
52.406345,-1.49406,132.7,7.35,3,71.72,16 / 17,93821,2019-09-04 19:22:53:994,0.2984,-0.6485,10.0077,-0.0128,-0.0188,9.8066,-0.0214,-0.0104,0.0315,-21.94,-28.56,0.94,346.35,-86.15,-105.03,False
52.406345,-1.49406,132.7,7.35,3,71.72,16 / 17,93920,2019-09-04 19:22:54:093,0.7604,-0.1537,9.7595,0.0057,0.007,9.8066,0.0131,-0.025,-0.0292,-21.87,-28.62,0.44,343.33,-86.13,-105.17,False
52.406345,-1.49406,132.7,7.35,3,71.72,16 / 17,94020,2019-09-04 19:22:54:193,0.9117,-0.3489,10.3491,0.003,-0.0001,9.8066,0.001,-0.0364,-0.0131,-21.81,-29.12,1.19,344.52,-86.16,-106.71,False
52.406345,-1.49406,132.7,7.35,3,71.72,16 / 17,94120,2019-09-04 19:22:54:293,0.5468,-0.4777,10.0375,0.0066,0.0057,9.8066,0.0243,-0.0043,-0.015,-21.5,-29.12,1.0,343.88,-86.21,-107.37,False
52.406345,-1.49406,132.7,7.35,3,71.72,16 / 17,94221,2019-09-04 19:22:54:394,0.5223,-0.1667,9.9179,0.0129,0.0095,9.8065,0.0222,0.0044,0.0009,-21.75,-29.44,1.13,340.26,-86.27,-110.65,False
52.406494,-1.49329,132.73,9.29,3,69.73,16 / 18,94320,2019-09-04 19:22:54:493,1.0364,0.1735,10.2168,0.0121,0.0022,9.8066,0.0136,-0.0265,0.0054,-21.06,-29.19,1.88,341.43,-86.29,-112.35,False
52.406494,-1.49329,132.73,9.29,3,69.73,16 / 18,94421,2019-09-04 19:22:54:594,0.8075,0.287,10.2528,0.0038,-0.0021,9.8066,-0.0067,-0.027,-0.0019,-20.94,-29.44,1.69,339.59,-86.21,-114.0,False
52.406494,-1.49329,132.73,9.29,3,69.73,16 / 18,94521,2019-09-04 19:22:54:694,0.4482,-0.3389,9.999,0.0025,-0.0105,9.8066,0.0009,-0.0527,-0.0284,-20.62,-29.44,1.38,336.74,-86.13,-113.83,False
52.406494,-1.49329,132.73,9.29,3,69.73,16 / 18,94621,2019-09-04 19:22:54:794,1.2359,0.8093,9.2904,-0.0052,0.0368,9.8065,-0.0199,-0.0668,-0.1645,-20.56,-29.0,0.81,335.5,-86.32,-115.07,False
52.406494,-1.49329,132.73,9.29,3,69.73,16 / 18,94720,2019-09-04 19:22:54:893,-0.2124,-1.1495,7.782,-0.0182,0.0123,9.8066,-0.1061,0.1033,0.1316,-20.25,-29.25,0.88,336.22,-86.66,-114.66,False
52.406494,-1.49329,132.73,9.29,3,69.73,16 / 18,94820,2019-09-04 19:22:54:993,-0.0304,-1.1546,10.7017,-0.0289,0.0024,9.8066,-0.04,-0.0853,-0.1285,-20.37,-28.87,0.25,339.4,-86.6,-108.83,False
52.406494,-1.49329,132.73,9.29,3,69.73,16 / 18,94920,2019-09-04 19:22:55:093,1.2363,0.0422,11.2963,0.0175,0.0347,9.8065,0.0316,0.0802,0.0724,-21.12,-28.31,0.31,343.0,-86.95,-105.78,False
52.406494,-1.49329,132.73,9.29,3,69.73,16 / 18,95020,2019-09-04 19:22:55:193,0.6525,0.9639,9.6545,0.0227,0.0032,9.8066,0.0682,0.041,0.0471,-20.69,-29.25,0.5,337.62,-87.03,-113.52,False
52.406494,-1.49329,132.73,9.29,3,69.73,16 / 18,95120,2019-09-04 19:22:55:293,0.8395,-0.1398,9.9032,0.0041,-0.0026,9.8066,-0.0205,-0.0101,-0.0009,-21.37,-28.62,0.5,333.38,-86.84,-117.36,False
52.406494,-1.49329,132.73,9.29,3,69.73,16 / 18,95220,2019-09-04 19:22:55:393,0.0911,0.6078,9.1189,-0.0131,-0.0051,9.8065,-0.0426,-0.007,0.0054,-21.06,-28.75,0.69,333.55,-86.84,-117.2,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,95321,2019-09-04 19:22:55:494,-0.0963,-0.1908,9.2651,-0.0071,0.0055,9.8066,-0.0152,-0.003,-0.0316,-21.12,-29.19,0.88,337.75,-86.91,-113.33,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,95420,2019-09-04 19:22:55:593,0.4646,0.6555,10.0162,0.004,0.0077,9.8066,-0.0027,0.0334,0.0148,-20.81,-29.0,0.94,337.04,-87.04,-114.06,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,95520,2019-09-04 19:22:55:693,0.5572,0.1942,9.8851,0.0149,0.0045,9.8066,0.038,0.0366,0.0216,-21.0,-29.37,0.88,335.02,-86.99,-115.92,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,95620,2019-09-04 19:22:55:793,0.3641,0.1626,9.9933,0.0126,-0.0037,9.8066,0.0254,0.0105,-0.0049,-21.25,-29.56,1.06,330.08,-86.89,-120.39,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,95721,2019-09-04 19:22:55:894,0.432,0.3913,9.7059,-0.0014,-0.0026,9.8066,-0.0161,0.0035,0.0104,-20.87,-29.69,1.5,331.27,-86.84,-121.98,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,95820,2019-09-04 19:22:55:993,0.4931,-0.3036,10.0254,-0.0093,-0.0015,9.8066,-0.028,0.0198,0.005,-21.87,-29.44,1.56,332.23,-86.83,-120.99,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,95920,2019-09-04 19:22:56:093,0.4259,-0.0813,10.2556,-0.0038,0.001,9.8066,-0.0051,-0.0046,-0.0279,-21.5,-29.75,1.13,331.8,-86.92,-118.82,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,96020,2019-09-04 19:22:56:193,0.3489,0.1011,10.0881,0.0059,0.013,9.8066,-0.0054,0.0145,-0.0495,-21.62,-29.44,0.56,330.49,-87.01,-120.13,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,96121,2019-09-04 19:22:56:294,0.2164,0.3115,9.4488,0.0025,0.0058,9.8066,-0.012,-0.0024,-0.0444,-21.12,-29.0,0.75,328.77,-87.1,-121.85,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,96221,2019-09-04 19:22:56:394,-0.0772,0.4279,9.6202,-0.0001,0.0175,9.8065,-0.0096,0.0418,-0.0343,-20.87,-29.44,0.38,323.14,-87.29,-124.59,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,96320,2019-09-04 19:22:56:493,0.4414,0.0144,9.1295,0.0,0.0084,9.8066,-0.0156,0.076,0.023,-21.06,-29.31,0.5,323.99,-87.38,-126.58,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,96421,2019-09-04 19:22:56:594,0.2817,0.9715,10.4399,-0.0027,0.0083,9.8066,-0.0245,0.0497,-0.0097,-20.75,-29.31,1.19,323.1,-87.43,-127.46,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,96521,2019-09-04 19:22:56:694,-0.0157,0.6301,9.4713,-0.0033,0.0016,9.8066,-0.0099,0.0573,-0.0255,-20.94,-29.75,0.56,323.66,-87.54,-126.96,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,96620,2019-09-04 19:22:56:793,0.5496,1.1636,10.2736,0.0046,0.003,9.8066,0.0035,0.0741,-0.0001,-20.12,-29.06,0.38,320.18,-87.58,-127.55,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,96720,2019-09-04 19:22:56:893,0.4766,1.6863,9.7309,0.0024,-0.0002,9.8066,0.0018,0.0655,-0.0105,-20.56,-29.25,0.19,319.74,-87.56,-128.05,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,96820,2019-09-04 19:22:56:993,0.2865,1.1038,9.8681,-0.0032,-0.0013,9.8066,-0.0201,0.0663,-0.0282,-20.87,-29.37,0.0,320.32,-87.52,-127.47,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,96920,2019-09-04 19:22:57:093,-0.0733,1.2538,9.7566,-0.0019,-0.0062,9.8066,0.0055,0.0715,-0.0007,-20.25,-29.19,-0.5,322.71,-87.54,-125.1,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,97020,2019-09-04 19:22:57:193,-0.0302,0.7314,9.9358,0.0086,-0.0017,9.8066,0.0321,0.0887,-0.0023,-20.69,-29.56,0.06,323.41,-87.49,-124.43,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,97120,2019-09-04 19:22:57:293,0.6809,1.1666,9.806,0.0142,0.0015,9.8066,0.0156,0.1172,0.0168,-20.31,-29.31,-0.06,319.24,-87.39,-128.26,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,97220,2019-09-04 19:22:57:393,-0.0976,1.2677,9.9755,0.0007,0.003,9.8066,-0.0222,0.0969,-0.0305,-20.94,-29.19,-0.94,313.71,-87.32,-130.86,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,97321,2019-09-04 19:22:57:494,-0.2734,1.1046,10.787,-0.0015,0.0128,9.8066,0.0081,0.1123,-0.0356,-20.44,-29.69,-0.31,316.42,-87.47,-130.93,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,97420,2019-09-04 19:22:57:593,0.0452,1.5213,9.5416,0.0183,-0.0019,9.8066,0.051,0.0963,0.0289,-20.06,-29.62,-1.31,309.27,-87.46,-134.89,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,97521,2019-09-04 19:22:57:694,-0.1225,0.7064,9.7424,0.0301,-0.0072,9.8066,0.0647,0.0656,-0.0145,-20.37,-29.75,-0.69,304.86,-87.23,-138.84,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,97620,2019-09-04 19:22:57:793,0.4789,0.7216,9.2138,0.0137,-0.0128,9.8066,0.0278,0.0289,-0.0161,-20.0,-29.0,-0.31,306.13,-86.92,-140.21,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,97720,2019-09-04 19:22:57:893,0.733,1.7667,9.5377,-0.0196,0.0061,9.8065,-0.0552,0.0657,-0.0304,-20.06,-29.69,-0.81,302.43,-86.78,-140.59,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,97820,2019-09-04 19:22:57:993,-0.5207,0.6321,9.5198,-0.0207,-0.004,9.8065,-0.058,0.069,-0.0252,-20.5,-29.0,-0.69,306.76,-87.09,-136.96,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,97920,2019-09-04 19:22:58:093,0.2218,1.5228,9.5706,0.0018,0.0007,9.8066,0.0213,0.0555,-0.0475,-19.12,-29.62,-1.87,304.3,-87.28,-136.13,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,98021,2019-09-04 19:22:58:194,-0.1074,0.78,10.5246,0.0068,0.0044,9.8066,0.0118,0.0569,-0.024,-20.06,-29.0,-1.62,302.96,-87.23,-137.95,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,98121,2019-09-04 19:22:58:294,0.0799,0.8104,10.2679,0.0099,-0.0033,9.8066,0.0019,0.0413,-0.0064,-19.94,-29.44,-1.75,301.72,-87.15,-139.03,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,98220,2019-09-04 19:22:58:393,0.5077,0.9094,10.1235,0.0061,0.0,9.8066,0.0099,0.0951,0.0401,-19.81,-29.19,-2.19,301.7,-87.1,-138.99,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,98320,2019-09-04 19:22:58:493,0.0873,-0.0048,9.9738,-0.0004,-0.003,9.8066,-0.0017,0.0867,0.0305,-19.87,-29.56,-1.44,305.56,-86.99,-137.87,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,98421,2019-09-04 19:22:58:594,-0.3535,0.1399,9.4961,0.0029,0.0011,9.8066,-0.0054,0.0507,-0.0082,-19.5,-29.0,-2.19,302.22,-86.96,-137.83,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,98520,2019-09-04 19:22:58:693,0.2238,0.5394,10.3925,0.0058,0.0042,9.8066,0.0092,0.0785,0.0112,-19.69,-29.12,-2.0,301.6,-86.95,-138.89,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,98621,2019-09-04 19:22:58:794,0.6301,0.7413,9.5459,0.0017,-0.0009,9.8066,-0.0135,0.0526,0.0086,-19.62,-29.56,-2.12,300.08,-86.9,-140.16,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,98721,2019-09-04 19:22:58:894,0.1128,0.2346,9.7948,-0.0082,-0.0048,9.8066,-0.0323,0.0512,0.0162,-19.31,-29.81,-2.44,299.23,-86.95,-140.54,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,98820,2019-09-04 19:22:58:993,-0.1535,0.199,9.8322,-0.0071,-0.0017,9.8066,-0.0288,0.0284,0.0093,-20.12,-29.94,-2.56,298.99,-87.01,-138.56,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,98920,2019-09-04 19:22:59:093,-0.0863,0.3701,9.6253,0.0026,-0.0057,9.8066,-0.0066,0.0277,0.0304,-19.75,-29.44,-2.25,304.06,-87.09,-136.72,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,99020,2019-09-04 19:22:59:193,-0.3998,0.3138,9.6284,-0.0061,-0.0052,9.8066,-0.0254,0.0334,0.0296,-19.5,-29.81,-2.37,305.23,-87.04,-134.93,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,99120,2019-09-04 19:22:59:293,0.0592,-0.3605,10.0865,-0.0016,-0.0002,9.8066,0.0038,0.0151,-0.0079,-19.62,-29.25,-2.19,308.4,-87.02,-132.48,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,99220,2019-09-04 19:22:59:393,-0.5959,0.4739,9.7056,0.0081,0.0019,9.8066,0.0322,0.004,0.0097,-19.69,-29.37,-2.87,305.04,-87.04,-132.92,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,99321,2019-09-04 19:22:59:494,-0.0789,0.1962,9.8692,0.0075,-0.0024,9.8066,-0.0025,0.0116,0.0077,-19.56,-29.87,-2.37,305.9,-86.84,-134.51,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,99420,2019-09-04 19:22:59:593,-0.6433,0.1946,9.6953,-0.0001,-0.0085,9.8066,-0.019,-0.0455,-0.0191,-19.75,-29.69,-1.75,306.85,-86.78,-133.54,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,99520,2019-09-04 19:22:59:693,-0.6687,-0.3297,10.1577,-0.0046,0.0007,9.8066,-0.0004,-0.0224,-0.0288,-19.75,-29.56,-2.44,309.5,-86.78,-131.03,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,99620,2019-09-04 19:22:59:793,-0.5191,-0.0886,10.3651,0.014,0.0094,9.8065,0.0397,0.0014,0.0081,-20.12,-29.44,-2.81,305.96,-86.83,-131.79,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,99721,2019-09-04 19:22:59:894,-0.3622,-0.4386,9.266,0.0102,0.0012,9.8066,0.0162,-0.0031,-0.0009,-19.56,-29.31,-2.94,302.24,-86.67,-135.15,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,99821,2019-09-04 19:22:59:994,-0.3338,0.1868,9.9079,-0.0072,0.0017,9.8066,-0.0101,-0.0504,-0.0447,-20.69,-29.37,-2.69,302.28,-86.69,-135.71,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,99921,2019-09-04 19:23:00:094,-0.9635,-0.3326,9.7987,-0.0085,0.0017,9.8066,-0.0155,-0.0192,-0.0181,-19.81,-29.37,-3.25,302.22,-86.82,-135.34,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,100020,2019-09-04 19:23:00:193,-0.7468,0.0076,10.1969,-0.0049,0.0033,9.8066,-0.0093,-0.0208,0.0002,-19.94,-29.62,-3.19,301.84,-86.92,-135.7,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,100120,2019-09-04 19:23:00:293,-1.0109,-0.6029,9.9707,0.0009,-0.0016,9.8066,0.0039,-0.0044,0.012,-19.75,-30.06,-3.5,301.93,-86.96,-135.67,False
52.406494,-1.49329,132.73,9.29,3,69.73,18 / 18,100221,2019-09-04 19:23:00:394,-0.4583,-0.0326,9.5117,0.0042,-0.0007,9.8066,-0.0008,0.0079,0.0289,-19.44,-29.5,-2.31,303.56,-86.91,-136.48,False
52.406494,-1.49329,132.73,9.29,3,69.73,17 / 18,100320,2019-09-04 19:23:00:493,-0.5314,0.2013,9.1642,-0.0048,-0.0035,9.8065,-0.0293,0.0009,0.0267,-20.12,-29.56,-2.56,301.45,-86.89,-136.04,False
52.406494,-1.49329,132.73,9.29,3,69.73,17 / 18,100420,2019-09-04 19:23:00:593,-0.6475,-0.0015,9.9555,-0.0115,-0.0084,9.8066,-0.0312,-0.0284,-0.0045,-19.69,-29.44,-2.69,304.42,-86.93,-133.38,False
52.406494,-1.49329,132.73,9.29,3,69.73,17 / 18,100520,2019-09-04 19:23:00:693,-0.706,0.0659,9.6738,-0.0082,-0.0035,9.8066,-0.0267,-0.0259,-0.0111,-19.87,-29.31,-3.44,307.78,-87.04,-130.3,False
52.406494,-1.49329,132.73,9.29,3,69.73,17 / 18,100620,2019-09-04 19:23:00:793,-1.1415,-0.3416,9.7297,-0.0003,0.0051,9.8066,0.0028,0.0179,0.0,-20.31,-30.19,-2.62,309.39,-87.07,-128.68,False
52.406494,-1.49329,132.73,9.29,3,69.73,17 / 18,100721,2019-09-04 19:23:00:894,-0.2743,0.0422,9.8864,0.0092,0.0019,9.8065,0.0203,-0.0016,-0.0039,-19.75,-29.87,-3.25,308.66,-87.08,-129.39,False
52.406494,-1.49329,132.73,9.29,3,69.73,17 / 18,100821,2019-09-04 19:23:00:994,-0.6877,0.1412,9.8128,0.0113,0.0032,9.8066,0.0125,0.0236,0.0187,-19.5,-30.19,-2.69,305.39,-86.96,-131.73,False
52.406494,-1.49329,132.73,9.29,3,69.73,17 / 18,100920,2019-09-04 19:23:01:093,-0.56,0.2006,10.256,0.0042,-0.006,9.8066,0.0042,-0.005,0.0102,-19.75,-29.94,-2.25,308.31,-86.84,-132.24,False
52.406494,-1.49329,132.73,9.29,3,69.73,17 / 18,101020,2019-09-04 19:23:01:193,-1.0737,0.2242,10.4334,0.0038,-0.0042,9.8066,0.0109,0.0294,0.0378,-19.75,-30.12,-2.69,305.41,-86.79,-132.12,False
52.406494,-1.49329,132.73,9.29,3,69.73,17 / 18,101120,2019-09-04 19:23:01:293,-0.8775,-0.3583,10.2314,0.0078,0.0024,9.8065,0.0142,0.0484,0.0289,-20.37,-30.0,-2.12,307.45,-86.68,-132.86,False
52.406494,-1.49329,132.73,9.29,3,69.73,17 / 18,101221,2019-09-04 19:23:01:394,-0.8116,0.0842,9.7634,0.0094,-0.0064,9.8066,0.0077,0.0187,0.0395,-19.75,-29.56,-2.5,305.97,-86.63,-134.19,False
52.406494,-1.49329,132.73,9.29,3,69.73,17 / 18,101321,2019-09-04 19:23:01:494,-0.9332,-0.7899,9.8978,0.0016,0.0025,9.8066,0.0106,-0.0121,-0.0501,-20.75,-29.5,-2.06,306.98,-86.51,-133.68,False
52.406494,-1.49329,132.73,9.29,3,69.73,17 / 18,101420,2019-09-04 19:23:01:593,-0.9111,0.3461,9.3616,0.001,0.0104,9.8066,0.0002,0.0066,0.013,-19.87,-29.44,-2.12,304.18,-86.59,-135.98,False
52.406494,-1.49329,132.73,9.29,3,69.73,17 / 18,101520,2019-09-04 19:23:01:693,-0.3858,-0.0234,9.8939,-0.0029,0.0012,9.8066,-0.0161,0.0054,-0.0031,-20.37,-29.94,-1.75,304.04,-86.6,-135.98,False
52.406494,-1.49329,132.73,9.29,3,69.73,17 / 18,101621,2019-09-04 19:23:01:794,-0.4284,0.0761,9.8554,-0.0095,-0.0055,9.8066,-0.0304,-0.002,0.0072,-19.81,-29.12,-2.31,305.53,-86.66,-134.79,False
52.406494,-1.49329,132.73,9.29,3,69.73,17 / 18,101720,2019-09-04 19:23:01:893,-1.2039,0.3016,9.6881,-0.0103,-0.0026,9.8066,-0.0088,0.0036,-0.0096,-19.75,-29.62,-2.31,309.03,-86.75,-131.44,False
52.406494,-1.49329,132.73,9.29,3,69.73,17 / 18,101821,2019-09-04 19:23:01:994,-0.7836,-0.2344,10.0989,0.0041,-0.0009,9.8066,0.0082,0.0066,0.0112,-20.81,-28.87,-2.25,309.94,-86.72,-131.11,False
52.406494,-1.49329,132.73,9.29,3,69.73,17 / 18,101920,2019-09-04 19:23:02:093,-0.7344,-0.3271,9.7363,0.001,-0.003,9.8066,0.0034,0.0034,0.0015,-20.19,-29.19,-2.87,306.32,-86.69,-131.28,False
