time_ms,gps_speed,gps_heading,lat,lon,blackout,accel_y_mean,accel_y_std,accel_z_std,gyro_z_std,accel_energy
63211,0.71,40.34,52.4034,-1.556838,False,-0.10545,0.05159696911856567,0.059024586214371635,0.0053839782895385244,97.33329784300001
63311,0.71,40.34,52.4034,-1.556838,False,-0.10593999999999999,0.0519917343858083,0.0565148761143667,0.009803973117511536,97.44468277300001
63411,0.71,40.34,52.4034,-1.556838,False,-0.09881,0.040344749073178955,0.05327186144881957,0.010485312478785635,97.360223392
63511,0.71,40.34,52.4034,-1.556838,False,-0.10079,0.04281563707079196,0.050636777368057745,0.013278390966780074,97.23154697200002
63613,0.71,40.34,52.4034,-1.556838,False,-0.09286,0.04967029516946943,0.04753721933624499,0.014499199211603989,97.553191275
63711,0.71,40.34,52.4034,-1.556838,False,-0.09573000000000001,0.0449914819098509,0.05825908131403703,0.014437697569595752,97.311550354
63811,0.71,40.34,52.4034,-1.556838,False,-0.09197,0.047056586503201964,0.06545545474256215,0.01443237487194829,97.43100994599999
63911,0.71,40.34,52.4034,-1.556838,False,-0.0908,0.04732201742670455,0.06102418099955691,0.01457937660609061,97.311713072
64011,0.71,40.34,52.4034,-1.556838,False,-0.07672,0.057598510783217635,0.06472478831346026,0.01508387291852534,97.23342535999998
64111,0.71,40.34,52.4034,-1.556838,False,-0.06272000000000001,0.06743218486416963,0.06833071214484934,0.015150757223467228,97.359655956
64211,0.71,40.34,52.4034,-1.556838,False,-0.07043999999999999,0.07172486319261957,0.06285846977315218,0.014976559462484475,97.48631499499999
64311,0.71,40.34,52.4034,-1.556838,False,-0.0511,0.07516850699890504,0.06689214287027924,0.014040532595153058,97.34198425899999
64411,0.71,40.34,52.4034,-1.556838,False,-0.03533,0.07218741118320648,0.07437629625387732,0.013767033893407183,97.50343564799999
64511,0.71,40.34,52.4034,-1.556838,False,-0.029369999999999997,0.06295024578541718,0.07391282327475066,0.012792636771031821,97.54096900799999
64611,0.71,40.34,52.4034,-1.556838,False,-0.030419999999999996,0.06288636665534987,0.07793180494651922,0.011227268392425447,97.18656578400001
64711,0.71,40.34,52.4034,-1.556838,False,-0.02318,0.06586053952608234,0.07485601660669837,0.011227649402751718,97.530836827
64811,0.71,40.34,52.4034,-1.556838,False,-0.02061,0.06509494689383423,0.0695135030847331,0.011825189686052019,97.422328929
64910,0.71,40.34,52.4034,-1.556838,False,-0.01586,0.06228451207518954,0.07620182922855492,0.011552436010546766,97.20707539899999
65011,0.71,40.34,52.4034,-1.556838,False,-0.0161,0.06213070452235699,0.07404291848501005,0.011057631854163988,97.464261772
65113,0.71,40.34,52.4034,-1.556838,False,-0.024480000000000002,0.05934211171016929,0.0769729310284543,0.010965729443234595,97.520973493
65213,0.71,40.34,52.4034,-1.556838,False,-0.02368,0.057641281503218865,0.08048236245704206,0.008813379979705094,97.417990054
65313,0.71,40.34,52.4034,-1.556838,False,-0.030500000000000006,0.052017667938670284,0.07811083578266664,0.010012436710855594,97.477877246
65411,0.71,40.34,52.4034,-1.556838,False,-0.03438,0.0489308764142505,0.07356255161425569,0.010045142551944636,97.398854665
65511,0.71,40.34,52.4034,-1.556838,False,-0.02605,0.04396198484044027,0.0741366073917305,0.006829966650317142,97.33959841
65611,0.71,40.34,52.4034,-1.556838,False,-0.026330000000000003,0.04401085850863006,0.07488112356706925,0.007979062880090893,97.330443251
65710,0.71,40.34,52.4034,-1.556838,False,-0.03296,0.038722723733401326,0.06993694302727284,0.009551288452931942,97.144814264
65811,0.71,40.34,52.4034,-1.556838,False,-0.03005,0.040314492844798655,0.07131883108034423,0.009554411430212628,97.173898202
65910,0.71,40.34,52.4034,-1.556838,False,-0.038400000000000004,0.04787344427411356,0.07177604057065305,0.009549659679800109,97.16862286
66011,0.71,40.34,52.4034,-1.556838,False,-0.04347,0.04365305258512846,0.06922236632765474,0.010601383557504807,96.962661067
66111,0.71,40.34,52.4034,-1.556838,False,-0.046290000000000005,0.044591863981373596,0.07073363886204848,0.012369406704536082,96.97952509
66211,0.71,40.34,52.4034,-1.556838,False,-0.042390000000000004,0.037386017885478566,0.0720135087635957,0.012445007923750879,96.949665934
66311,0.71,40.34,52.4034,-1.556838,False,-0.04184,0.03778218863138777,0.07419747000778103,0.012587599718241225,96.866458457
66410,0.71,40.34,52.4034,-1.556838,False,-0.047400000000000005,0.037598611085458276,0.08043032940930266,0.012386803013243118,96.948528077
66511,0.71,40.34,52.4034,-1.556838,False,-0.05920000000000001,0.04378495429051187,0.08139730066504407,0.01224184535835091,96.885015021
66610,0.71,40.34,52.4034,-1.556838,False,-0.06346,0.04318300077062209,0.07784710370691778,0.012412847287297853,96.95763251999999
66711,0.71,40.34,52.4034,-1.556838,False,-0.06746,0.041891584941237084,0.0818976977020048,0.012127970426525065,97.113088616
66811,0.71,40.34,52.4034,-1.556838,False,-0.07402,0.03413765597629031,0.07827399241695109,0.011799571555310336,96.93271966699999
66910,0.71,40.34,52.4034,-1.556838,False,-0.07213,0.032280095346134734,0.07348905889843617,0.011940877503582198,97.06659994099999
67011,0.71,40.34,52.4034,-1.556838,False,-0.08006,0.031043095492843047,0.07308064723304024,0.011432453804848716,97.211767433
67110,0.71,40.34,52.4034,-1.556838,False,-0.07493,0.03628287168593153,0.06646682464040109,0.009313812920126268,97.11386509
67212,0.71,40.34,52.4034,-1.556838,False,-0.07135,0.036067352119179504,0.06421924685533793,0.00992695544688523,97.378516294
67311,0.71,40.34,52.4034,-1.556838,False,-0.08311,0.0348025366253029,0.0627119658970029,0.009811722014452344,97.403171317
67412,0.71,40.34,52.4034,-1.556838,False,-0.07622,0.04320603867259496,0.05908878912281197,0.010152854004881796,97.35944081299999
67511,0.71,40.34,52.4034,-1.556838,False,-0.06632,0.04038194866246266,0.06423460905150964,0.00958923006989264,97.696116773
67611,0.71,40.34,52.4034,-1.556838,False,-0.06800000000000002,0.04122100327637725,0.067162668201913,0.010910448610799135,97.66176533
67711,0.71,40.34,52.4034,-1.556838,False,-0.06455000000000001,0.04217933274852867,0.06539782616163085,0.011252678693439072,97.58390839799999
67810,0.71,40.34,52.4034,-1.556838,False,-0.061509999999999995,0.04337404369743105,0.06912063608889674,0.011136551431110874,97.856890286
67911,0.71,40.34,52.4034,-1.556838,False,-0.055720000000000006,0.04256027882114171,0.07138681484233404,0.01227013085142579,97.81390517199999
68011,0.71,40.34,52.4034,-1.556838,False,-0.04865000000000001,0.03792100707757861,0.07299272718718319,0.01241155823326699,97.720890371
68111,0.71,40.34,52.4034,-1.556838,False,-0.049530000000000005,0.03730254831926501,0.07302698207588369,0.012548218111659425,97.7223233
68212,0.71,40.34,52.4034,-1.556838,False,-0.05478000000000001,0.04191167432165452,0.0760094650538871,0.012352548095208709,97.49993063699999
68311,0.71,40.34,52.4034,-1.556838,False,-0.03848000000000001,0.03993338341677423,0.07268013942382741,0.014080956406911186,97.739875202
68411,0.71,40.34,52.4034,-1.556838,False,-0.03885000000000001,0.03957749781546733,0.06974087276005111,0.01389148420196104,97.553733907
68511,0.71,40.34,52.4034,-1.556838,False,-0.03892,0.03956563604386442,0.0638080768137309,0.0135439039177533,97.19818760199999
68611,0.71,40.34,52.4034,-1.556838,False,-0.030040000000000004,0.03562365630994207,0.05826890632614251,0.012757655653676252,97.457338085
68711,0.71,40.34,52.4034,-1.556838,False,-0.025760000000000005,0.037024502397436265,0.05985844505535354,0.011334847938008593,97.51541461299999
68815,0.71,40.34,52.4034,-1.556838,False,-0.020980000000000006,0.039058668123164934,0.05064802288562252,0.011783703435960467,97.369704642
68911,0.71,40.34,52.4034,-1.556838,False,-0.018630000000000004,0.038820957970891995,0.050345212726184474,0.011245720173569234,97.374698489
69011,0.71,40.34,52.4034,-1.556838,False,-0.017750000000000005,0.03836466111178628,0.05498187175990418,0.010659002454889162,97.58161516499999
69111,0.71,40.34,52.4034,-1.556838,False,-0.015010000000000006,0.03839480433600338,0.05852612427132464,0.01101748105915725,97.647688924
69211,0.71,40.34,52.4034,-1.556838,False,-0.012900000000000005,0.03278248177168859,0.05880395300393662,0.012984781690716075,97.643544934
69311,0.71,40.34,52.4034,-1.556838,False,-0.020520000000000004,0.030366458103930443,0.05812094764846695,0.012610559948797758,97.479827841
69411,0.71,40.34,52.4034,-1.556838,False,-0.017290000000000003,0.03361479337037962,0.059075353010656126,0.012885655245702912,97.59870265100001
69511,0.71,40.34,52.4034,-1.556838,False,-0.020990000000000005,0.037385423481470344,0.05205133043448857,0.013490012766652383,97.81643469
69611,0.71,40.34,52.4034,-1.556838,False,-0.028590000000000004,0.0413147122033354,0.056311771021304954,0.01285329183949042,97.637392327
69711,0.71,40.34,52.4034,-1.556838,False,-0.02834000000000001,0.04154211250178663,0.05498963639733798,0.01365416094496879,97.537886059
69811,0.71,40.34,52.4034,-1.556838,False,-0.04077000000000001,0.04550699701999426,0.05987455033466304,0.012761069269026351,97.64842316100001
69911,0.71,40.34,52.4034,-1.556838,False,-0.047110000000000006,0.045407817486517434,0.06554106092112769,0.012721412395380207,97.57334245300001
70011,0.71,40.34,52.4034,-1.556838,False,-0.04578,0.046095644527920795,0.07084833880276561,0.01256301450024369,97.197759246
70113,0.71,40.34,52.4034,-1.556838,False,-0.05054000000000001,0.04349094925000668,0.07491929064741262,0.012482894963375544,97.24922087899999
70211,0.71,40.34,52.4034,-1.556838,False,-0.045770000000000005,0.041419266853321486,0.07254133304537762,0.011779171825255319,97.424287916
70310,0.71,40.34,52.4034,-1.556838,False,-0.046860000000000006,0.04156331715988659,0.0789734442004985,0.011324879199748169,97.285371122
70411,0.71,40.34,52.4034,-1.556838,False,-0.05077,0.03529277703880925,0.07880287360806877,0.011858499061854322,97.280560783
70510,0.71,40.34,52.4034,-1.556838,False,-0.040970000000000006,0.04222366503382762,0.08051127181264289,0.011919736201406093,97.32418517900001
70611,0.71,40.34,52.4034,-1.556838,False,-0.04102000000000001,0.042276728560494914,0.07969681716773289,0.011804184757016369,97.352094042
70711,0.71,40.34,52.4034,-1.556838,False,-0.040040000000000006,0.043598730868378746,0.08172681866369952,0.010135548003602625,97.239179982
70811,0.71,40.34,52.4034,-1.556838,False,-0.024290000000000003,0.044281760729823275,0.08447247020315317,0.009945049019487024,97.278866583
70911,0.71,40.34,52.4034,-1.556838,False,-0.017940000000000005,0.04060203060056077,0.07951506076768988,0.011068920453233,97.52193589999999
71010,0.71,40.34,52.4034,-1.556838,False,-0.013810000000000006,0.042590542768710014,0.06759432586311917,0.01122113086002376,97.768987119
71111,0.71,40.34,52.4034,-1.556838,False,-0.008050000000000005,0.04103386812540728,0.06504612124400279,0.01216587212017471,97.73106859800001
71211,0.71,40.34,52.4034,-1.556838,False,-0.008270000000000005,0.041234964936729554,0.07291707695123005,0.011573840234674816,97.51075171800001
71311,0.71,40.34,52.4034,-1.556838,False,-0.001190000000000005,0.03794233782992268,0.07688273610578365,0.010645964284908877,97.465370229
71411,0.71,40.34,52.4034,-1.556838,False,0.007929999999999994,0.04510035846125077,0.0767155032861344,0.011879866254391167,97.460020377
71511,0.71,40.34,52.4034,-1.556838,False,-0.0030100000000000066,0.052419619948598804,0.07761802196225948,0.011356270905930726,97.480478949
71611,0.71,40.34,52.4034,-1.556838,False,0.008309999999999994,0.045301936431508365,0.07634602587343474,0.011744142748148487,97.545105716
71710,0.71,40.34,52.4034,-1.556838,False,0.004759999999999995,0.04597478052633232,0.07968424422543176,0.011863276669341111,97.48791529500001
71811,0.71,40.34,52.4034,-1.556838,False,-0.005030000000000006,0.046096470098647875,0.08228642118303349,0.012049232340692903,97.523261647
71911,0.71,40.34,52.4034,-1.556838,False,-0.0012600000000000055,0.04704050736687812,0.08261583114364965,0.01053665032161549,97.53956159399999
72011,0.71,40.34,52.4034,-1.556838,False,-0.010330000000000006,0.050502630294536645,0.08924006885300635,0.011997245054131746,97.317732544
72111,0.71,40.34,52.4034,-1.556838,False,-0.010200000000000006,0.050555843711022334,0.08435549379461754,0.010794422428066974,97.205929108
72210,0.71,40.34,52.4034,-1.556838,False,-0.009290000000000007,0.04997642666520092,0.08481441242828987,0.011164970020360796,97.558603812
72311,0.71,40.34,52.4034,-1.556838,False,-0.018600000000000005,0.05367020692256642,0.0764292737692137,0.011316948941005836,97.67299019499998
72411,0.71,40.34,52.4034,-1.556838,False,-0.024000000000000004,0.04482511696706543,0.07715113666621749,0.010639470538205045,97.526723959
72511,0.71,40.34,52.4034,-1.556838,False,-0.021940000000000005,0.0422853060898357,0.07728300733164249,0.011814586088578992,97.529213599
72611,0.71,40.34,52.4034,-1.556838,False,-0.031230000000000008,0.03931646672267922,0.07718831517788487,0.011808758519750396,97.551795825
72711,0.71,40.34,52.4034,-1.556838,False,-0.026160000000000006,0.044052524205644275,0.08155559044807277,0.011699786322835122,97.496196579
72811,0.71,40.34,52.4034,-1.556838,False,-0.027110000000000006,0.04471168005491764,0.07127906035046175,0.012441422748222962,97.17544156700001
72911,0.71,40.34,52.4034,-1.556838,False,-0.033510000000000005,0.04062693277453583,0.0729743341486908,0.013005537282250195,97.211817334
73010,0.71,40.34,52.4034,-1.556838,False,-0.022420000000000006,0.04508776133522496,0.07130748752955829,0.011725015991460301,97.23636880400001
73110,0.71,40.34,52.4034,-1.556838,False,-0.03266000000000001,0.0486467128043268,0.07054790649701353,0.012643948926045385,97.0861319
73211,0.71,40.34,52.4034,-1.556838,False,-0.02894000000000001,0.04993805496145519,0.07377411545461851,0.012581154336723011,97.122501119
73310,0.71,40.34,52.4034,-1.556838,False,-0.016200000000000006,0.051957974470826854,0.07526693607864554,0.012321706231055999,97.088414411
73411,0.71,40.34,52.4034,-1.556838,False,-0.021500000000000005,0.05003529865116322,0.07730303213831909,0.011944333849617187,97.011091591
73510,0.71,40.34,52.4034,-1.556838,False,-0.012780000000000008,0.049984926616819914,0.07409310659194034,0.012577669807153373,96.95658262
73611,0.71,40.34,52.4034,-1.556838,False,-0.007960000000000005,0.047022481620792415,0.07349792816430009,0.012522779244241264,96.91892958700001
73711,0.71,40.34,52.4034,-1.556838,False,-0.012210000000000007,0.044912939239278186,0.06650943876206368,0.012570781819582875,97.062135618
73811,0.71,40.34,52.4034,-1.556838,False,-0.002500000000000007,0.04413877106480303,0.07295948952063401,0.012391574198265162,97.30820294200001
73911,0.71,40.34,52.4034,-1.556838,False,0.004959999999999993,0.04381268715287315,0.0710904619325127,0.01162996130690037,97.07490414200001
74011,0.71,40.34,52.4034,-1.556838,False,-0.0025100000000000066,0.04296622575413783,0.06853954657308985,0.013065901338131158,97.127906192
74111,0.71,40.34,52.4034,-1.556838,False,0.007599999999999993,0.02874408151641311,0.06851297038598965,0.012234486775777171,97.258941812
74212,0.71,40.34,52.4034,-1.556838,False,0.011049999999999994,0.030191288294620155,0.06271716493734374,0.01146434569533831,96.819258866
74310,0.71,40.34,52.4034,-1.556838,False,0.007259999999999993,0.027213689365627527,0.060287039329455845,0.01152767202093389,96.893757736
74411,0.71,40.34,52.4034,-1.556838,False,0.005839999999999993,0.02956725666453766,0.06771697308980112,0.012431970434685271,97.21705448
74511,0.71,40.34,52.4034,-1.556838,False,0.004329999999999992,0.028787229035729296,0.06637174432275253,0.011718001346456458,97.182527365
74611,0.71,40.34,52.4034,-1.556838,False,0.0030499999999999924,0.029910988319047614,0.07383490668000298,0.011909212120595262,96.98429491
74711,0.71,40.34,52.4034,-1.556838,False,0.003959999999999993,0.029579392225744343,0.07848518897785303,0.011949170124601392,97.209382966
74811,0.71,40.34,52.4034,-1.556838,False,-0.00015000000000000717,0.02707328531556078,0.07819640798797996,0.01148010840057221,97.204860823
74912,0.71,40.34,52.4034,-1.556838,False,-0.007960000000000007,0.026488412560966776,0.07823886218214038,0.012656680273893123,97.20371887600001
75011,0.71,40.34,52.4034,-1.556838,False,-0.0020900000000000077,0.02713908415715001,0.07682076108275528,0.010390599383844769,97.376692407
75111,0.71,40.34,52.4034,-1.556838,False,-0.003910000000000008,0.0270195998818961,0.08035144263380595,0.010418039909481789,97.48083492800001
75211,0.71,40.34,52.4034,-1.556838,False,-0.011260000000000008,0.024303369679486028,0.07399158285463175,0.010582606274238652,97.568813963
75310,0.71,40.34,52.4034,-1.556838,False,-0.011070000000000007,0.024499027191570617,0.07268971270636478,0.010586154479633594,97.607764914
75412,0.71,40.34,52.4034,-1.556838,False,-0.010960000000000008,0.024342199298063635,0.07101094516575475,0.010319323836591435,97.578297677
75511,0.71,40.34,52.4034,-1.556838,False,-0.015420000000000007,0.023933649022987266,0.07072901023547105,0.008627997063822695,97.52522569599999
75611,0.71,40.34,52.4034,-1.556838,False,-0.011160000000000007,0.025594626172086826,0.0680371214036085,0.009826161226259426,97.554280691
75710,0.71,40.34,52.4034,-1.556838,False,-0.017730000000000006,0.03079964105129917,0.06580458950559921,0.011039826890752296,97.337496447
75811,0.71,40.34,52.4034,-1.556838,False,-0.015900000000000008,0.03227386283391261,0.06491351169055973,0.011312358040852675,97.32478604600001
75911,0.71,40.34,52.4034,-1.556838,False,-0.00891000000000001,0.033699503787971985,0.06968253487544118,0.010955085069906514,97.248145338
76011,0.71,40.34,52.4034,-1.556838,False,-0.01498000000000001,0.031933048015426575,0.07042631768183394,0.010915208554021196,97.073027226
76111,0.71,40.34,52.4034,-1.556838,False,-0.01578000000000001,0.03190854291739274,0.06404320156477976,0.012861523151546922,96.95546504900001
76211,0.71,40.34,52.4034,-1.556838,False,-0.011120000000000008,0.032062328188839806,0.06714621607606563,0.012167283089407328,97.220565445
76310,0.71,40.34,52.4034,-1.556838,False,-0.011730000000000008,0.03162010787809246,0.06851478672520545,0.013543218885397132,97.344402213
76413,0.71,40.34,52.4034,-1.556838,False,-0.00945000000000001,0.02999100791163141,0.0656049998094687,0.013663885895958643,97.05170196899999
76511,0.71,40.34,52.4034,-1.556838,False,-0.009070000000000009,0.02967483220957869,0.06938204138440326,0.015231943773238886,97.157967974
76611,0.71,40.34,52.4034,-1.556838,False,-0.004040000000000007,0.037704853798947176,0.07121807588901594,0.014216344271451934,97.560792085
76711,0.71,40.34,52.4034,-1.556838,False,-0.0002900000000000087,0.03216023942696915,0.07134859338331813,0.013278805167132562,97.557085809
76811,0.71,40.34,52.4034,-1.556838,False,-0.007740000000000008,0.03650836129497497,0.06769163742869629,0.012232179782124772,97.365045834
76911,0.71,40.34,52.4034,-1.556838,False,-0.005350000000000009,0.03978677195026262,0.062299630817528,0.011895232471690302,97.713822079
77011,0.71,40.34,52.4034,-1.556838,False,-0.00835000000000001,0.043150749961295046,0.056338738399477124,0.012265421132417565,97.844989604
77111,0.71,40.34,52.4034,-1.556838,False,-0.01014000000000001,0.04398184473924041,0.0618662221607619,0.012056183291388505,97.699732871
77211,0.71,40.34,52.4034,-1.556838,False,-0.00994000000000001,0.04409205521784299,0.05993664154755688,0.01179505075115076,97.642997479
77310,0.71,40.34,52.4034,-1.556838,False,-0.018370000000000008,0.04848225448553299,0.06283251900445194,0.011825321231248733,97.45469005800001
77411,0.71,40.34,52.4034,-1.556838,False,-0.01987000000000001,0.048735295218147436,0.05878007977008943,0.01218086386281549,97.708982271
77510,0.71,40.34,52.4034,-1.556838,False,-0.020810000000000013,0.049035688817204985,0.05733576060753681,0.012075912663921783,97.595257318
77611,0.71,40.34,52.4034,-1.556838,False,-0.03138000000000001,0.03819932518310278,0.048316452224433426,0.01243525901083956,97.301316772
77711,0.71,40.34,52.4034,-1.556838,False,-0.035110000000000016,0.03982524185599977,0.04753499412713788,0.012261960147817578,97.443901252
77811,0.71,40.34,52.4034,-1.556838,False,-0.034450000000000015,0.03943256550393607,0.0470955718607305,0.012210419048228165,97.531662767
77911,0.71,40.34,52.4034,-1.556838,False,-0.044350000000000014,0.0249424782694545,0.042072614476513004,0.011792205523612237,97.293541263
78011,0.71,40.34,52.4034,-1.556838,False,-0.044740000000000016,0.025306485773852718,0.04193142682470944,0.010789295106210078,97.27563098099999
78111,0.71,40.34,52.4034,-1.556838,False,-0.041760000000000005,0.028008062331327795,0.040114958418142006,0.011288661961848656,97.472326405
78213,0.71,40.34,52.4034,-1.556838,False,-0.04790000000000001,0.020420741090045068,0.038528778565874125,0.01008519817466281,97.383995433
78311,0.71,40.34,52.4034,-1.556838,False,-0.04850000000000001,0.021464854996015893,0.03390866818054273,0.010418146561542394,97.46018573399999
78411,0.71,40.34,52.4034,-1.556838,False,-0.04313000000000001,0.030366796560278155,0.050471201909828026,0.012609965195123342,97.60555122299999
78511,0.71,40.34,52.4034,-1.556838,False,-0.04430000000000001,0.030419620861104127,0.0579138018476156,0.011111700539921367,97.81554033
78611,0.71,40.34,52.4034,-1.556838,False,-0.04252000000000001,0.03129198690470825,0.06514148788940005,0.012148781374643664,97.723094221
78711,0.71,40.34,52.4034,-1.556838,False,-0.03415000000000001,0.03493865258484407,0.06496262515221399,0.012441418282852192,97.692797985
78811,0.71,40.34,52.4034,-1.556838,False,-0.030970000000000008,0.034507198926858204,0.06835518024749188,0.012471162291017177,97.810028577
78911,0.71,40.34,52.4034,-1.556838,False,-0.02917000000000001,0.034073843014514285,0.06687543644717728,0.013180018546606402,97.841362697
79011,0.71,40.34,52.4034,-1.556838,False,-0.017610000000000008,0.03886050408548199,0.06932320759393298,0.013968440619243553,97.77181464899999
79111,0.71,40.34,52.4034,-1.556838,False,-0.017840000000000012,0.038794850746515695,0.06947015426306288,0.012991946223205611,97.77915357500001
79211,0.71,40.34,52.4034,-1.556838,False,-0.008270000000000013,0.042032449105158756,0.06879665689552394,0.012936601820674026,97.843733819
79311,0.71,40.34,52.4034,-1.556838,False,-0.002380000000000011,0.033502630079177434,0.0706808389876664,0.013070067584625053,97.79763527100002
79411,0.71,40.34,52.4034,-1.556838,False,-0.00473000000000001,0.03259362752986446,0.059376880087195986,0.01144826527373373,97.570145538
79511,0.71,40.34,52.4034,-1.556838,False,0.0025999999999999886,0.029141112615074023,0.0519975811403259,0.011703584446180955,97.4659066
79611,0.71,40.34,52.4034,-1.556838,False,-0.0018800000000000108,0.03583104798913901,0.05346255179510944,0.012281064919442263,97.452217992
79711,0.71,40.34,52.4034,-1.556838,False,-0.002850000000000011,0.035406975144579515,0.05347809935956423,0.011544965232612097,97.453381483
79811,0.71,40.34,52.4034,-1.556838,False,0.005419999999999989,0.040073232961666344,0.053626263258886656,0.011621823341359895,97.455510915
79911,0.71,40.34,52.4034,-1.556838,False,0.005349999999999989,0.04013962436850183,0.05327508902959639,0.011406917978918654,97.46791996900001
80011,0.71,40.34,52.4034,-1.556838,False,0.0052599999999999895,0.04003424090006486,0.06058507425284288,0.011011514175827242,97.359897227
80111,0.71,40.34,52.4034,-1.556838,False,0.01009999999999999,0.04104507007885062,0.06272138125605116,0.012864805564882124,97.40133291499998
80212,0.71,40.34,52.4034,-1.556838,False,0.001309999999999989,0.04164859474753532,0.06429957749990978,0.012867253872610973,97.245196514
80311,0.71,40.34,52.4034,-1.556838,False,0.00010999999999998858,0.04265480173569083,0.06974277262436301,0.012690595818251485,97.50366847800001
80411,0.71,40.34,52.4034,-1.556838,False,0.005799999999999989,0.04575754946818409,0.0764733766309138,0.014613859479579265,97.68047505799998
80512,0.71,40.34,52.4034,-1.556838,False,-0.002220000000000011,0.04938953555382156,0.0781179770176725,0.014395018428454873,97.472961501
80611,0.71,40.34,52.4034,-1.556838,False,-0.003230000000000012,0.0509117329851925,0.06969344062870582,0.013405803055227814,97.707484992
80711,0.71,40.34,52.4034,-1.556838,False,0.0002999999999999878,0.05287053369631628,0.0701415877588582,0.013057739297273298,97.757142109
