time_ms,gps_speed,gps_heading,lat,lon,blackout,accel_y_mean,accel_y_std,accel_z_std,gyro_z_std,accel_energy,accel_x_mean,accel_x_std,gyro_x_std,accel_energy_2s,accel_z_mean
65822,10.57,325.94,52.402145,-1.506343,False,1.52311,0.3730512846781264,0.5148519722535125,0.08063033892745057,97.84955799500001,0.12649,0.47423884617587164,0.05377229356792917,97.459616912,9.7553
65921,10.57,325.94,52.402145,-1.506343,False,1.5052699999999999,0.34666579823609256,0.4769418082370661,0.06748315098353562,98.55954049099999,0.12797999999999998,0.47564333229380534,0.03698011627888698,97.077051361,9.796980000000001
66021,10.57,325.94,52.402145,-1.506343,False,1.44431,0.41669049385205237,0.3808594894008361,0.07068198340297034,96.54861533900001,0.05944999999999997,0.5455495216344299,0.03485462028993512,97.5015476545,9.70442
66122,10.57,325.94,52.402145,-1.506343,False,1.30584,0.4098872370678452,0.33008775281060637,0.07361963883517915,94.087033075,0.10627999999999997,0.553031632207618,0.054711161769991926,96.7411731205,9.598569999999999
66222,10.57,325.94,52.402145,-1.506343,False,1.2086999999999999,0.4681929564233591,0.36087322735584265,0.06791828750622159,95.19501695199999,0.019729999999999977,0.515568389794754,0.05964513578006364,97.105962163,9.66538
66321,10.57,325.94,52.402145,-1.506343,False,1.0764799999999999,0.4772951888855936,0.34623505118151354,0.07853776798458176,96.15786292,0.044889999999999985,0.5737955742248277,0.059335483107122,97.5473595,9.73068
66422,10.57,325.94,52.402145,-1.506343,False,1.0186899999999999,0.5089922995488254,0.35108264554090185,0.07214753403039263,96.229559723,0.06352,0.5696552150204541,0.052287687099567035,98.43514616,9.738980000000002
66522,10.57,325.94,52.402145,-1.506343,False,0.93028,0.5122310780627575,0.3898861115761869,0.08068363182482827,95.59239851,0.11833,0.5345248441372953,0.045998574857150705,97.6716023555,9.7136
66621,10.57,325.94,52.402145,-1.506343,False,0.9017299999999999,0.4964278174003652,0.38642888392734326,0.08801415858321379,95.65217932,0.12037,0.5331106661222725,0.04806763868642704,97.1664850225,9.72023
66721,10.57,325.94,52.402145,-1.506343,False,0.8707800000000001,0.4554299185019229,0.39506214194731204,0.09202306715649552,96.38126230600001,0.04998999999999999,0.5957057783279706,0.05056348704571543,96.936036643,9.76196
66821,10.57,325.94,52.402145,-1.506343,False,0.85732,0.45361197270109527,0.36457235236796226,0.10632649978041951,95.94695524300002,0.0028199999999999835,0.6187303340084612,0.05035021902192249,96.89825661900001,9.742030000000002
66921,10.57,325.94,52.402145,-1.506343,False,0.81644,0.35691806155848743,0.41330095840951264,0.11353283665970826,94.94737764,-0.11070000000000002,0.6138305647507478,0.04095583122231953,96.7534590655,9.696
67022,10.57,325.94,52.402145,-1.506343,False,0.76684,0.39562055389813644,0.4501617413034275,0.11810719424884045,93.84860084,-0.11950000000000002,0.6240453384526193,0.03221967135496939,95.1986080895,9.6404
67122,10.57,325.94,52.402145,-1.506343,False,0.66132,0.5322584664532005,0.509540876127168,0.12469477401505911,96.312457584,-0.16098,0.599266922164072,0.029294337716054192,95.1997453295,9.7666
67221,10.57,325.94,52.402145,-1.506343,False,0.6679,0.5309201320977275,0.6047579482735187,0.12908414180938982,97.821871892,-0.17996,0.6022868072789094,0.029208615547852226,96.508444422,9.838339999999999
67321,10.57,325.94,52.402145,-1.506343,False,0.6512100000000001,0.5409822742012919,0.616165823279556,0.12048045300195194,98.34778399300001,-0.3254,0.3136015660391736,0.015377964032270056,97.2528234565,9.86502
67421,10.57,325.94,52.402145,-1.506343,False,0.66063,0.5391679166394594,0.6423136946487499,0.12349561215776945,99.333572638,-0.38463,0.2936911077608203,0.014323702190581128,97.7815661805,9.91283
67522,10.57,325.94,52.402145,-1.506343,False,0.6673199999999999,0.5375811479829519,0.582378647731289,0.12008435969952307,101.73877912,-0.44720000000000004,0.2558481667795266,0.01848140506924049,98.665588815,10.03634
67622,10.57,325.94,52.402145,-1.506343,False,0.57845,0.5453743469703496,0.5739531091958165,0.13187232714510905,103.516484619,-0.50911,0.26506425824693913,0.018879394999723124,99.5843319695,10.13004
67721,10.57,325.94,52.402145,-1.506343,False,0.5765100000000001,0.5425540289531866,0.6406408007265435,0.12823798579204213,101.993292179,-0.57782,0.38657629058756887,0.01897975529639742,99.1872772425,10.0512
67822,10.57,325.94,52.402145,-1.506343,False,0.59824,0.5589185176153454,0.6490328055396422,0.1244434918614335,101.052964268,-0.6537900000000001,0.43588980628390733,0.02622405384375222,98.49995975549999,10.00174
67921,10.57,325.94,52.402145,-1.506343,False,0.51789,0.4656113650054347,0.5950026308064992,0.11853603109041008,103.883228973,-0.77301,0.5632471954854479,0.02609448643338738,99.4153033065,10.153880000000001
68021,10.57,325.94,52.402145,-1.506343,False,0.5480799999999999,0.4581574785061497,0.5020112499845949,0.11141972745733435,107.199534946,-0.84952,0.6175299431336644,0.026042495186820547,100.524067893,10.319080000000001
68121,10.57,325.94,52.402145,-1.506343,False,0.6896800000000001,0.3556633733055919,0.5099062807135218,0.09552245809232507,106.040225818,-1.05328,0.6483630084039858,0.026809627209476956,101.176341701,10.257520000000001
68221,10.57,325.94,52.402145,-1.506343,False,0.67179,0.3650401117989966,0.5307155948967915,0.09470139093194167,103.153324175,-1.06699,0.6331431810156901,0.02317163975399465,100.48759803349999,10.11576
68322,10.57,325.94,52.402145,-1.506343,False,0.69539,0.34431762936116206,0.5295697704531167,0.09219454129418099,102.86519053100001,-1.21066,0.5641666266863603,0.022065770374547062,100.606487262,10.100620000000001
68421,10.57,325.94,52.402145,-1.506343,False,0.7413399999999999,0.36178463268144223,0.5181789888102705,0.09037946177706034,101.88541451199998,-1.33799,0.5441574597485552,0.025172259864117953,100.609493575,10.0487
68522,10.57,325.94,52.402145,-1.506343,False,0.77767,0.3623025348762817,0.5091462112639503,0.08663367064189817,101.24642457099999,-1.45767,0.487376598740646,0.024879730705938456,101.49260184549999,10.014500000000002
68621,10.57,325.94,52.402145,-1.506343,False,0.78445,0.34935937005388307,0.48954829020683516,0.0713975481994227,100.777367263,-1.48902,0.4506894318707736,0.024620607899346236,102.14692594099999,9.99182
68721,10.57,325.94,52.402145,-1.506343,False,0.76922,0.32805000567325676,0.41445487356552096,0.06324513947068712,102.020595782,-1.49373,0.4499663050347963,0.022621820832501412,102.0069439805,10.0587
68821,10.57,325.94,52.402145,-1.506343,False,0.7471099999999999,0.3126681892287048,0.45794089926781245,0.056331045318426906,101.358581312,-1.4537200000000001,0.4913263970564222,0.01860249684555559,101.20577279,10.02615
68921,10.57,325.94,52.402145,-1.506343,False,0.72378,0.32569462111343483,0.42126595980316306,0.056867711010340084,100.69306377400001,-1.56498,0.6695397055689334,0.023247243564202394,102.2881463735,9.995700000000001
69022,10.57,325.94,52.402145,-1.506343,False,0.4203799999999999,1.0595545141447167,0.46486235477706717,0.06841500485192477,101.691837094,-1.48583,0.7140777051553988,0.03126066040391509,104.44568602,10.0155
69122,10.57,325.94,52.402145,-1.506343,False,0.35461999999999994,1.035454828458383,0.5029909105650947,0.0736586601983923,100.604683309,-1.3988099999999999,0.6894173005758805,0.03502625047335553,103.32245456350002,9.96425
69221,10.57,325.94,52.402145,-1.506343,False,0.33923,1.0354973523760356,0.5105160031227589,0.08020450873998433,100.483404936,-1.36463,0.7457359050703618,0.05631343731492724,101.8183645555,9.95835
69322,10.57,325.94,52.402145,-1.506343,False,0.3557199999999999,1.0400220294675395,0.5606389260874044,0.08892537695543756,98.835535039,-1.2579,0.7839427289172486,0.06111021373078514,100.850362785,9.87181
69421,10.57,325.94,52.402145,-1.506343,False,0.28534,1.0097712185330792,0.5724042103269272,0.08490740642998504,99.37328721,-1.30714,0.8376735219244631,0.061355670751230086,100.629350861,9.9035
69522,10.57,325.94,52.402145,-1.506343,False,0.25653,0.9928010666235662,0.5980590940701366,0.08267946204738177,100.28128345500001,-1.37196,0.9006941387372054,0.061531983553271045,100.76385401299999,9.9502
69622,10.57,325.94,52.402145,-1.506343,False,0.22525,0.9995586851205894,0.6181791345017454,0.0778312198142736,98.362280698,-1.45256,0.913218694995284,0.0650924675621792,99.56982398049999,9.85233
69721,10.57,325.94,52.402145,-1.506343,False,0.11074999999999997,0.9490647492839122,0.6241053985060838,0.08025994157873664,98.67764420099999,-1.38287,0.939421984283717,0.06447317185379439,100.34911999149999,9.874419999999999
69821,10.57,325.94,52.402145,-1.506343,False,0.05220999999999998,0.9160017266480582,0.6056506404960912,0.08113065525571836,100.382260182,-1.4357099999999998,0.919889202808928,0.06561717593570905,100.870420747,9.96465
69922,10.57,325.94,52.402145,-1.506343,False,0.05476999999999997,0.9172979172548044,0.6003163081983374,0.0809542538858967,100.204777306,-1.2981,0.7661902273224613,0.06293068585533006,100.44892054,9.95591
70022,10.57,325.94,52.402145,-1.506343,False,0.2705,0.3236490074138984,0.4859590444563027,0.0678247709583715,96.763683586,-1.33383,0.7474095754299948,0.05478301541333588,99.22776034,9.817519999999998
70121,10.57,325.94,52.402145,-1.506343,False,0.25345,0.32029667584219046,0.4699962743351079,0.05981631512852956,98.085009504,-1.34761,0.7456535380307521,0.05445414074654436,99.34484640650001,9.88583
70222,10.57,325.94,52.402145,-1.506343,False,0.30145,0.3565360578616939,0.4306595005853659,0.05701455954403225,99.294916192,-1.42051,0.6438912010408111,0.038121130040380126,99.88916056400001,9.94599
70321,10.57,325.94,52.402145,-1.506343,False,0.26276,0.3301623412134661,0.3485107696406908,0.047367011492997706,101.254643517,-1.5556100000000002,0.5745653612369387,0.02821556701932885,100.045089278,10.04879
70421,10.57,325.94,52.402145,-1.506343,False,0.27626999999999996,0.33749792114586336,0.3575802853128738,0.043269400273172255,100.200738485,-1.4202000000000001,0.5310047415565665,0.028156593859659126,99.7870128475,9.99534
70522,10.57,325.94,52.402145,-1.506343,False,0.26564,0.3256141759130846,0.32466352240091667,0.042124044334692155,98.815116007,-1.33969,0.40884946007057477,0.028458359443619335,99.548199731,9.92745
70622,10.57,325.94,52.402145,-1.506343,False,0.35523,0.3341583358895091,0.3210761697444557,0.050564195720775466,98.90708744,-1.18661,0.4433579252577869,0.022322487416156403,98.634684069,9.929129999999999
70721,10.57,325.94,52.402145,-1.506343,False,0.41983999999999994,0.31598654401730697,0.32125914427105634,0.05107307292280128,98.084102426,-1.3153,0.4888510247963534,0.022401438445878004,98.3808733135,9.8856
70822,10.57,325.94,52.402145,-1.506343,False,0.48856,0.3508420258622283,0.29632714672956145,0.05206735381535471,97.593484061,-1.29599,0.49051578171462695,0.0244400150027235,98.9878721215,9.85723
70921,10.57,325.94,52.402145,-1.506343,False,0.56257,0.4208502822989577,0.2952603448182941,0.05366809107840523,96.030112442,-1.20129,0.5308664352839719,0.025789834345252623,98.117444874,9.77117
71021,10.57,325.94,52.402145,-1.506343,False,0.57116,0.40183970325381285,0.39024510830444653,0.05656408460027145,98.09007399100001,-1.2421600000000002,0.5409689931553896,0.024976913784978284,97.42687878849999,9.873270000000002
71122,10.57,325.94,52.402145,-1.506343,False,0.60078,0.384754758255179,0.38573239486001026,0.045678241842016826,97.32108197000001,-1.24675,0.5419344061374549,0.02412325065620797,97.703045737,9.83326
71221,10.57,325.94,52.402145,-1.506343,False,0.63639,0.41511380889261507,0.3841211077829999,0.05197155632330694,97.264964834,-1.32849,0.5413945007519424,0.026185451855732886,98.279940513,9.82711
71322,10.57,325.94,52.402145,-1.506343,False,0.6884599999999998,0.40053372503309886,0.3572346637715827,0.05426261246116989,96.331745157,-1.25117,0.5076929650662674,0.028202421093863044,98.793194337,9.777449999999998
71421,10.57,325.94,52.402145,-1.506343,False,0.66503,0.4191884833288681,0.3624534416077855,0.055779562167119545,96.898249929,-1.3700899999999998,0.5701804908194524,0.02805929436033656,98.549494207,9.807120000000001
71522,10.57,325.94,52.402145,-1.506343,False,0.65147,0.42541952379060294,0.36222889341163433,0.05574761479700772,96.96640456200001,-1.3072899999999998,0.5742764693265976,0.026811863046047647,97.89076028449999,9.811269999999999
71622,10.57,325.94,52.402145,-1.506343,False,0.5588599999999999,0.4887919375585316,0.3255269874458179,0.04839805322071905,97.524694794,-1.4474500000000001,0.4971626500005368,0.02416692183773362,98.215891117,9.84388
71722,10.57,325.94,52.402145,-1.506343,False,0.49833,0.5159611571297474,0.36044236155034887,0.03792419485705073,98.873215981,-1.40895,0.4594194772874912,0.026862646514775733,98.4786592035,9.913039999999999
71823,10.57,325.94,52.402145,-1.506343,False,0.4746599999999999,0.49805698736858217,0.37118088672055627,0.045133541358457055,99.279163942,-1.3925899999999998,0.47158235866071213,0.02454728996130652,98.4363240015,9.935120000000001
71921,10.57,325.94,52.402145,-1.506343,False,0.42142999999999997,0.4332951266490072,0.3207052785138662,0.04559931895202917,100.65185312999999,-1.4693999999999998,0.377581932241939,0.027966797774822076,98.340982786,10.01063
72021,10.57,325.94,52.402145,-1.506343,False,0.45347,0.3912647016762171,0.23900969389915822,0.03670258997824416,99.310582381,-1.38097,0.4537086854163393,0.03125090043147225,98.70032818600001,9.945640000000001
72122,10.57,325.94,52.402145,-1.506343,False,0.46071,0.393499576309247,0.22249080979769736,0.03759302683566015,99.977801857,-1.3840499999999998,0.45372972926867244,0.030797546799849234,98.6494419135,9.97906
72221,10.57,325.94,52.402145,-1.506343,False,0.43232,0.34978412008933174,0.22078436035591006,0.040265452520326456,100.026333528,-1.3447099999999998,0.4408278410495927,0.02695931914735429,98.645649181,9.98426
72321,10.57,325.94,52.402145,-1.506343,False,0.3997,0.3238627521377283,0.2033601774629623,0.03863520127782144,100.64208524,-1.4400499999999998,0.48506417043979344,0.02655321700535263,98.4869151985,10.017520000000001
72421,10.57,325.94,52.402145,-1.506343,False,0.38526000000000005,0.33356515338919474,0.21429351237131453,0.036193130103193125,100.254897009,-1.34809,0.41558085575092024,0.026353494391952684,98.576573469,9.99825
72521,10.57,325.94,52.402145,-1.506343,False,0.43977000000000005,0.38036630312838826,0.20933228476380455,0.03970499548755376,100.44686388599999,-1.3654300000000001,0.402440292465852,0.027698794598722837,98.706634224,10.00419
72622,10.57,325.94,52.402145,-1.506343,False,0.4898700000000001,0.32449606760158156,0.1693092243335661,0.03705995292915398,101.048318146,-1.2869,0.381496148225787,0.027711451704224566,99.28650647,10.03433
72721,10.57,325.94,52.402145,-1.506343,False,0.53854,0.2801621006964859,0.11912854122049679,0.03408676673823237,100.39864109,-1.2239099999999998,0.3651204624656247,0.025282528002995214,99.6359285355,10.00126
72821,10.57,325.94,52.402145,-1.506343,False,0.54016,0.2813293135573822,0.12774977669035711,0.03437146102994941,99.45602591100001,-1.29235,0.38371829727896367,0.02526415994601429,99.3675949265,9.95381
72921,10.57,325.94,52.402145,-1.506343,False,0.49044999999999994,0.2951370162032113,0.1155657047358904,0.03547994738816088,99.229804508,-1.32538,0.4027284577313443,0.02229081774084502,99.940828819,9.944790000000001
73022,10.57,325.94,52.402145,-1.506343,False,0.50818,0.27439955782277525,0.16113740203107466,0.03540229747723535,99.902481671,-1.40859,0.329511771666305,0.016410822987014614,99.606532026,9.97763
73121,10.57,325.94,52.402145,-1.506343,False,0.48283000000000004,0.27644031724768603,0.1602668399887858,0.03538037120589133,99.741871687,-1.40455,0.3298667281393105,0.017105051235754717,99.85983677200001,9.9708
73221,10.57,325.94,52.402145,-1.506343,False,0.47375,0.2654212553240209,0.1633052999752017,0.03293524960686748,99.999888092,-1.4441599999999999,0.33951796614219665,0.01764898801001899,100.01311081000001,9.984390000000001
73322,10.57,325.94,52.402145,-1.506343,False,0.4069400000000001,0.33482450195753677,0.19587896177654313,0.03181521124661384,100.51334114900001,-1.33345,0.29281173416833417,0.01508505146752222,100.57771319449999,10.01061
73422,10.57,325.94,52.402145,-1.506343,False,0.44933999999999996,0.3212324018526172,0.1852236953883675,0.03166831750082929,100.779769084,-1.28206,0.3503754024852019,0.010881487847615081,100.5173330465,10.02268
73521,10.57,325.94,52.402145,-1.506343,False,0.36666000000000004,0.2784949837968388,0.1885311766142275,0.028567154799407846,100.623206319,-1.1814,0.5003839969907562,0.011364100394566852,100.5350351025,10.01933
73621,10.57,325.94,52.402145,-1.506343,False,0.32783,0.30507993506256575,0.19818854210627834,0.0260770737963019,100.35983408300001,-1.052,0.6797453853384292,0.00819661854398339,100.7040761145,10.00666
73721,10.57,325.94,52.402145,-1.506343,False,0.21772999999999998,0.4120635146565549,0.20378213420761832,0.02366388716072558,100.59070867099999,-0.9216600000000001,0.7993424425391444,0.011704609728175707,100.49467488050001,10.01764
73823,4.95,314.82,52.40266,-1.507243,False,0.12938,0.3838958909797199,0.231805138472408,0.02219741976997421,100.249744654,-0.73392,0.8185763791146464,0.011676096189319387,99.8528852825,10.0026
73921,4.95,314.82,52.40266,-1.507243,False,0.08736,0.3986645490467751,0.23679473647489052,0.020894294808764258,99.818503145,-0.60174,0.7533678829835475,0.012680711511759141,99.5241538265,9.98085
74022,4.95,314.82,52.40266,-1.507243,False,0.05780999999999999,0.3930355637004561,0.2285353306019133,0.025131010060613645,98.52198585099998,-0.43047,0.7222504275603526,0.013373423063840486,99.212233761,9.91628
74122,4.95,314.82,52.40266,-1.507243,False,0.009509999999999996,0.38284843955104303,0.23923761433165777,0.036257481986481044,98.87681405,-0.28813,0.6558482108435365,0.013935330797812454,99.3093428685,9.93445
74222,4.95,314.82,52.40266,-1.507243,False,-0.05896,0.28984541933781394,0.23736169797728435,0.03147634914591515,98.251297827,-0.11064,0.4358297226109212,0.01286506466710932,99.1255929595,9.905629999999999
74322,4.95,314.82,52.40266,-1.507243,False,-0.05756,0.28925962655641674,0.18551694621604764,0.03138489374771807,97.20263087199999,0.030490000000000007,0.3524488188218119,0.012988045785773509,98.8579860105,9.85358
74422,4.95,314.82,52.40266,-1.507243,False,-0.11047,0.20188946948489184,0.2085138420664899,0.029828107549759134,96.411053488,0.13688,0.241693174638152,0.010766511866792944,98.595411286,9.81443
74521,4.95,314.82,52.40266,-1.507243,False,-0.15227,0.18845137922906158,0.22762493907497006,0.029321330877783193,96.94273149299998,0.22832,0.28658163002305,0.010747532016442655,98.782968906,9.840779999999999
74621,4.95,314.82,52.40266,-1.507243,False,-0.18736999999999998,0.1950373357419949,0.22805880455121294,0.031455753757372314,96.90731592199998,0.26972,0.3205807085067165,0.01048198984502115,98.6335750025,9.83825
74722,4.95,314.82,52.40266,-1.507243,False,-0.13864,0.13433004297046386,0.20925486560119563,0.03183760180806473,95.75046032499999,0.32145,0.36084326006361134,0.009534038435463979,98.17058449800001,9.781389999999998
74822,4.95,314.82,52.40266,-1.507243,False,-0.17804999999999999,0.18687224542749356,0.19725894684679518,0.03312168809439247,96.39331615799999,0.49143,0.6064544629786053,0.009590180162831722,98.321530406,9.81301
74922,4.95,314.82,52.40266,-1.507243,False,-0.24308000000000002,0.28994361060960755,0.20134854136821356,0.03272825656489779,96.16459323,0.67179,0.594537170971394,0.009989444428996823,97.9915481875,9.79762
75022,4.95,314.82,52.40266,-1.507243,False,-0.32065,0.32186194849483435,0.19721244861540763,0.04357922032855156,96.34927542,0.7821400000000001,0.6036212686776387,0.010203180332078069,97.4356306355,9.80399
75122,4.95,314.82,52.40266,-1.507243,False,-0.40731,0.3778737133252654,0.17936013554360372,0.04333378076692078,95.185899445,1.02804,0.7590199751433878,0.007569595615209161,97.03135674749998,9.739740000000001
75221,4.95,314.82,52.40266,-1.507243,False,-0.5112599999999999,0.3828431248203695,0.19158628923338825,0.048015951053327614,95.609381728,1.14766,0.683338442582527,0.008250521869016961,96.9303397775,9.75618
75321,4.95,314.82,52.40266,-1.507243,False,-0.5752999999999999,0.3709913296381326,0.19491912995450178,0.051720354901248586,95.30891532300001,1.21867,0.6389301058105757,0.00905170947636195,96.2557730975,9.73755
75421,4.95,314.82,52.40266,-1.507243,False,-0.5856999999999999,0.35361182421155707,0.1828310151782462,0.0529122166107853,95.89030844300001,1.3184799999999999,0.5588954956976425,0.01020527641304648,96.1506809655,9.767529999999999
75521,4.95,314.82,52.40266,-1.507243,False,-0.64016,0.34376697275270435,0.16641831362896464,0.05360762383591844,95.77487562200001,1.39231,0.5240903345586335,0.01093219506269921,96.35880355750001,9.75878
75621,4.95,314.82,52.40266,-1.507243,False,-0.64768,0.3381645122323399,0.16672926324499768,0.05061886341408044,95.61480294100002,1.4087999999999998,0.5013006416645963,0.010764184440387615,96.2610594315,9.75025
75721,4.95,314.82,52.40266,-1.507243,False,-0.7047,0.2792449541969336,0.16023696376165175,0.052797294753929684,95.80591729300002,1.46061,0.4552301333757861,0.010736728241571064,95.778188809,9.75787
75822,4.95,314.82,52.40266,-1.507243,False,-0.70583,0.27856287161868426,0.1756810522256436,0.06313912416243986,95.01181888800002,1.4432800000000001,0.4403208824886213,0.012496350578380645,95.702567523,9.71679
75922,4.95,314.82,52.40266,-1.507243,False,-0.70329,0.27695198721479747,0.18953695183554256,0.06398175868514745,95.53469614000001,1.35687,0.5173979342182725,0.016657614208257072,95.849644685,9.743649999999999
76022,4.95,314.82,52.40266,-1.507243,False,-0.68987,0.2759098365207228,0.22557843671572028,0.059221509793505094,96.346241549,1.37543,0.519377062878644,0.02242801076035686,96.3477584845,9.785499999999999
76122,4.95,314.82,52.40266,-1.507243,False,-0.6579699999999999,0.25349724982072236,0.21433532399282224,0.049930063310817265,96.464335209,1.23234,0.3314882139684642,0.02369408036713941,95.82511732700002,9.7945
76221,4.95,314.82,52.40266,-1.507243,False,-0.55381,0.307652587074018,0.2256622983328991,0.0483054413774128,95.465514913,1.20343,0.3398269790153055,0.025167845447007592,95.5374483205,9.74822
76321,4.95,314.82,52.40266,-1.507243,False,-0.57026,0.3261615250829677,0.3437800687455034,0.04610386823973303,97.45861637300001,1.1739099999999998,0.35587290943069666,0.0251563908381154,96.383765848,9.845369999999999
76422,4.95,314.82,52.40266,-1.507243,False,-0.62031,0.27883480354265255,0.3451979382261021,0.05633797712615057,97.71476460599999,1.24034,0.4411513224884809,0.02486699955094469,96.80253652450001,9.85661
